Code,Date,Healthcare specialisation,Minor distancing and hygiene measures,Phone line,Mask wearing,Asymptomatic contact isolation,Lockdown and cancel
BE,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.5
LU,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
DK,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
EE,2020-03-16 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-16 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.25,0.0,0.5
CH,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
RU,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.3804950183532013
ZA,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.08829043235872963
BR,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.18,0.0,0.0
DE,2020-03-17 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.10000000000000003,0.0,0.5129428801936141
GB,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.13125000000000006,0.0,0.0
KR,2020-03-17 00:00:00+00:00,0.2857142857142857,0.16666666666666666,0.0,0.95,1.0,0.5
SG,2020-03-17 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.32142857142857145,1.0,0.4612992013127729
JP,2020-03-17 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.024611581390003436
CA,2020-03-17 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-17 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-17 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.8500000000000001,0.0,0.5882904323587297
AU,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.16343283582089552,0.0,0.024611581390003436
RO,2020-03-17 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-17 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.265,0.0,0.8382904323587297
ES,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
DK,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
EE,2020-03-17 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-17 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,0.0,0.5
CH,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
RU,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.11666666666666665,0.0,0.08829043235872963
BR,2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.2532786885245903,0.0,0.0
DE,2020-03-18 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.10000000000000003,0.0,0.5129428801936141
GB,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.13125000000000006,0.0,0.0
KR,2020-03-18 00:00:00+00:00,0.42857142857142855,0.25,0.0,0.95,1.0,0.5
SG,2020-03-18 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.32142857142857145,1.0,0.4612992013127729
JP,2020-03-18 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-18 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-18 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-18 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.8500000000000001,0.0,0.5882904323587297
AU,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.16343283582089552,0.0,0.024611581390003436
RO,2020-03-18 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-18 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.265,0.0,0.8382904323587297
ES,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
DK,2020-03-18 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-18 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-18 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,0.0,0.5
CH,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
RU,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.11666666666666665,0.0,0.33829043235872963
BR,2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.2532786885245903,0.0,0.0
DE,2020-03-19 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.10000000000000003,0.0,0.5129428801936141
GB,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.13125000000000006,0.0,0.0
KR,2020-03-19 00:00:00+00:00,0.42857142857142855,0.25,0.0,0.95,1.0,0.5
SG,2020-03-19 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.32142857142857145,1.0,0.4612992013127729
JP,2020-03-19 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-19 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-19 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-19 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.8500000000000001,0.0,0.5882904323587297
AU,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.16343283582089552,0.0,0.024611581390003436
RO,2020-03-19 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-19 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.265,0.0,0.8382904323587297
ES,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
DK,2020-03-19 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-19 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-19 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,0.0,0.5
CH,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
RU,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.11666666666666665,0.0,0.33829043235872963
BR,2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.2532786885245903,0.0,0.125
DE,2020-03-20 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.10000000000000003,0.0,0.7629428801936141
GB,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.13125000000000006,0.0,0.25
KR,2020-03-20 00:00:00+00:00,0.42857142857142855,0.25,0.0,0.95,1.0,0.5
SG,2020-03-20 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.4612992013127729
JP,2020-03-20 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-20 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-20 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-20 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.8500000000000001,0.0,0.5882904323587297
AU,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.16343283582089552,0.0,0.024611581390003436
RO,2020-03-20 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-20 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.265,0.0,0.8382904323587297
ES,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
DK,2020-03-20 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-20 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-20 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,0.0,0.5
CH,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.729026194616698
RU,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.11666666666666665,0.0,0.33829043235872963
BR,2020-03-20 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.2532786885245903,0.0,0.21329043235872966
DE,2020-03-21 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.10000000000000003,0.0,0.7629428801936141
GB,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.13125000000000006,0.0,0.25
KR,2020-03-21 00:00:00+00:00,0.42857142857142855,0.25,0.0,0.95,1.0,0.5
SG,2020-03-21 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.5862992013127729
JP,2020-03-21 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-21 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-21 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-21 00:00:00+00:00,0.2857142857142857,0.0,0.0,1.0,0.0,0.5882904323587297
AU,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.16343283582089552,0.0,0.024611581390003436
RO,2020-03-21 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-21 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.265,0.0,0.8382904323587297
ES,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
DK,2020-03-21 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-21 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-21 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,0.0,0.5
CH,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.729026194616698
RU,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-21 00:00:00+00:00,0.0,0.0,0.0,0.11666666666666665,0.0,0.33829043235872963
BR,2020-03-21 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.2532786885245903,0.0,0.4632904323587296
DE,2020-03-22 00:00:00+00:00,0.0,0.25,1.0,0.10000000000000003,0.0,0.991165788992976
GB,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.13125000000000006,0.0,0.25
KR,2020-03-22 00:00:00+00:00,0.42857142857142855,0.3333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-22 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.5862992013127729
JP,2020-03-22 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-22 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-22 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-22 00:00:00+00:00,0.2857142857142857,0.0,0.0,1.0,0.0,0.5882904323587297
AU,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.16343283582089552,0.0,0.024611581390003436
RO,2020-03-22 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-22 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.265,0.0,0.8382904323587297
ES,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
DK,2020-03-22 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-22 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-22 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,1.0,0.5
CH,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.729026194616698
RU,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.11666666666666665,0.0,0.33829043235872963
BR,2020-03-22 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.2532786885245903,0.0,0.4632904323587296
DE,2020-03-23 00:00:00+00:00,0.0,0.25,1.0,0.10000000000000003,0.0,0.991165788992976
GB,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.13125000000000006,0.0,0.5
KR,2020-03-23 00:00:00+00:00,0.42857142857142855,0.3333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-23 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.5862992013127729
JP,2020-03-23 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-23 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-23 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-23 00:00:00+00:00,0.2857142857142857,0.0,0.0,1.0,0.0,0.5882904323587297
AU,2020-03-23 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.16343283582089552,0.0,0.14961158139000344
RO,2020-03-23 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-23 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.265,0.0,0.8382904323587297
ES,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
DK,2020-03-23 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-23 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.8362992013127729
IE,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-23 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,1.0,0.5
CH,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.729026194616698
RU,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-23 00:00:00+00:00,0.0,0.0,0.0,0.11666666666666665,0.0,0.33829043235872963
BR,2020-03-23 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.2532786885245903,0.0,0.4632904323587296
DE,2020-03-24 00:00:00+00:00,0.0,0.25,1.0,0.19230769230769235,0.0,0.991165788992976
GB,2020-03-24 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.13125000000000006,0.0,0.5
KR,2020-03-24 00:00:00+00:00,0.42857142857142855,0.3333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-24 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.5862992013127729
JP,2020-03-24 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-24 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-24 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-24 00:00:00+00:00,0.2857142857142857,0.0,0.0,1.0,0.0,0.7411657889929759
AU,2020-03-24 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.23384615384615395,0.0,0.14961158139000344
RO,2020-03-24 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.25,0.0,0.3804950183532013
FR,2020-03-24 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.3636363636363637,0.0,0.8382904323587297
ES,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
DK,2020-03-24 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-24 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4911657889929759
NL,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.8362992013127729
IE,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-24 00:00:00+00:00,0.42857142857142855,0.08333333333333333,0.0,1.0,1.0,0.5
CH,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.729026194616698
RU,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.33829043235872963
BR,2020-03-24 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.3526315789473685,0.0,0.4632904323587296
DE,2020-03-25 00:00:00+00:00,0.0,0.25,1.0,0.19230769230769235,0.0,0.991165788992976
GB,2020-03-25 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.13125000000000006,0.0,0.5
KR,2020-03-25 00:00:00+00:00,0.42857142857142855,0.3333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-25 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.5862992013127729
JP,2020-03-25 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-25 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-25 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-25 00:00:00+00:00,0.2857142857142857,0.0,0.0,1.0,0.0,0.7411657889929759
AU,2020-03-25 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.23384615384615395,0.0,0.14961158139000344
RO,2020-03-25 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.25,0.0,0.3804950183532013
FR,2020-03-25 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.3636363636363637,0.0,0.8382904323587297
ES,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
DK,2020-03-25 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-25 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4911657889929759
NL,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.8362992013127729
IE,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-25 00:00:00+00:00,0.42857142857142855,0.08333333333333333,0.0,1.0,1.0,0.5
CH,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.729026194616698
RU,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-25 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.33829043235872963
BR,2020-03-25 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.3526315789473685,0.0,0.4632904323587296
DE,2020-03-26 00:00:00+00:00,0.0,0.25,1.0,0.19230769230769235,0.0,0.991165788992976
GB,2020-03-26 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.13125000000000006,0.0,0.5
KR,2020-03-26 00:00:00+00:00,0.42857142857142855,0.3333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-26 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.5862992013127729
JP,2020-03-26 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-26 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-26 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-26 00:00:00+00:00,0.2857142857142857,0.0,0.0,1.0,0.0,0.7411657889929759
AU,2020-03-26 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.23384615384615395,0.0,0.14961158139000344
RO,2020-03-26 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.25,0.0,0.3804950183532013
FR,2020-03-26 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.3636363636363637,0.0,0.8382904323587297
ES,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
DK,2020-03-26 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.05,0.0,0.7112992013127729
EE,2020-03-26 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4911657889929759
NL,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.8362992013127729
IE,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-26 00:00:00+00:00,0.42857142857142855,0.08333333333333333,0.0,1.0,1.0,0.5
CH,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.729026194616698
RU,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.3804950183532013
ZA,2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.15,0.0,0.5882904323587297
BR,2020-03-26 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.3526315789473685,0.0,0.4632904323587296
DE,2020-03-27 00:00:00+00:00,0.0,0.25,1.0,0.19230769230769235,0.0,0.991165788992976
GB,2020-03-27 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.13125000000000006,0.0,0.5
KR,2020-03-27 00:00:00+00:00,0.42857142857142855,0.3333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-27 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.32142857142857145,1.0,0.5862992013127729
JP,2020-03-27 00:00:00+00:00,0.0,0.3333333333333333,0.0,0.8,1.0,0.0
SE,2020-03-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.2746115813900034
CA,2020-03-27 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-27 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-27 00:00:00+00:00,0.2857142857142857,0.0,0.0,1.0,0.0,0.7411657889929759
AU,2020-03-27 00:00:00+00:00,0.0,0.08333333333333333,0.0,0.23384615384615395,0.0,0.14961158139000344
RO,2020-03-27 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.25,0.0,0.3804950183532013
FR,2020-03-27 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.3636363636363637,0.0,0.8382904323587297
ES,2020-03-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-27 00:00:00+00:00,0.0,0.0,0.0,0.25,1.0,0.9955034475094772
LU,2020-03-27 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
